country,date,ip,cpi,unemp,rate3m,cpi_yoy,ip_yoy,epu_adjusted,epu_unadjusted,nb_articles,rec_m
DEU,2018-06-01,106.4111,104.0173,3.2,-0.3220476,1.8609046485893677,2.897261419776065,125.95561,125.95561,171.0,1.0
DEU,2018-07-01,104.5747,104.4174,3.2,-0.3207273,1.853641977777376,0.6511181136920507,211.80066,211.80066,112.0,1.0
DEU,2018-08-01,106.0245,104.5174,3.2,-0.319,1.85183561024429,-0.2726817815836835,182.73106,182.73106,99.0,1.0
DEU,2018-09-01,104.768,104.7175,3.1,-0.31885,1.9474848881052997,-0.45918672738484156,206.28946,206.28946,117.0,1.0
DEU,2018-10-01,104.4781,104.9175,3.1,-0.3176957,2.341463033971891,0.7455771135211675,220.66272,220.66272,135.0,1.0
DEU,2018-11-01,102.5451,104.2174,3.1,-0.3163636,2.0568563510483084,-4.500473096809754,269.34277,269.34277,80.0,1.0
DEU,2018-12-01,103.7049,104.2174,3.1,-0.3118947,1.559486674248256,-2.7198689735132953,142.71965,142.71965,69.0,1.0
DEU,2019-01-01,103.4149,103.4172,3.0,-0.308,1.3725163453149891,-2.3722762107775353,348.60492,348.60492,110.0,1.0
DEU,2019-02-01,102.8351,103.8173,3.0,-0.30845,1.4662260756022283,-1.2986127974308093,207.20636,207.20636,121.0,1.0
DEU,2019-03-01,103.8982,104.2174,3.0,-0.3091905,1.2633456798280651,-1.8264935104203572,227.69821,227.69821,117.0,1.0
DEU,2019-04-01,102.4485,105.2175,2.9,-0.31045,2.0368086022506393,-2.5734489979515884,70.679504,70.679504,91.0,1.0
DEU,2019-05-01,102.8351,105.4176,2.9,-0.3118636,1.443744208134734,-3.6231150598401096,291.29434,291.29434,102.0,1.0
DEU,2019-06-01,101.5786,105.7176,2.9,-0.3289,1.634631931419106,-4.541349539662698,254.24515,254.24515,116.0,1.0
DEU,2019-07-01,101.192,106.2177,2.9,-0.3648696,1.724137931034475,-3.234721208858371,248.76466,248.76466,81.0,1.0
DEU,2019-08-01,101.5786,106.0177,2.9,-0.4076818,1.4354547663834039,-4.19327608241492,244.90196,244.90196,118.0,1.0
DEU,2019-09-01,100.6121,106.0177,2.9,-0.4175714,1.2416262802301459,-3.966764660965183,253.22704,253.22704,109.0,1.0
DEU,2019-10-01,100.0322,106.1177,2.9,-0.4128696,1.1439464341029826,-4.25534155004732,392.40619,392.40619,84.0,1.0
DEU,2019-11-01,100.3222,105.3176,3.0,-0.4012857,1.055677842663516,-2.1677291260138287,199.99074,199.99074,156.0,1.0
DEU,2019-12-01,98.00258,105.8176,3.1,-0.3947,1.5354441772678973,-5.498602283980791,193.54868,193.54868,99.0,1.0
DEU,2020-01-01,100.9987,105.2175,3.2,-0.3911364,1.740812940207248,-2.336413804973947,162.36748,162.36748,132.0,1.0
DEU,2020-02-01,101.5786,105.5338,3.3,-0.40885,1.6533853220994876,-1.221859073409759,203.26428,203.26428,112.0,1.0
DEU,2020-03-01,91.23711,105.7447,3.4,-0.4166364,1.465494245682586,-12.186053271375252,313.04486,313.04486,62.0,1.0
DEU,2020-04-01,71.71392,105.8501,3.5,-0.25405,0.6012307838525022,-30.000029283005603,423.64801,423.64801,57.0,1.0
DEU,2020-05-01,79.73582,105.8501,3.7,-0.27195,0.41027304738487924,-22.462447160551203,290.86276,290.86276,91.0,1.0
DEU,2020-06-01,89.01418,105.9555,3.8,-0.376,0.22503348543667645,-12.369160433398374,170.46643,170.46643,111.0,0.0
DEU,2020-07-01,90.94717,105.1121,3.8,-0.4441304,-1.040881133747007,-10.124150130445086,345.70197,345.70197,98.0,0.0
DEU,2020-08-01,90.85052,105.1121,3.9,-0.4797143,-0.8541969878614664,-10.561358396355125,323.06757,323.06757,115.0,0.0
DEU,2020-09-01,93.1701,105.1121,3.8,-0.4913636,-0.8541969878614664,-7.396724648426966,198.57301,198.57301,121.0,0.0
DEU,2020-10-01,96.74613,105.323,3.8,-0.5091364,-0.7488854357001751,-3.285012226063222,175.36476,175.36476,127.0,0.0
DEU,2020-11-01,97.90593,105.1121,3.8,-0.5208571,-0.19512408182488228,-2.4085097814840584,131.32729,131.32729,81.0,0.0
DEU,2020-12-01,97.80928,105.2175,3.8,-0.5380909,-0.5671079291157621,-0.19723970532203872,151.51151,151.51151,76.0,0.0
DEU,2021-01-01,98.38918,106.4827,3.9,-0.54715,1.2024615677049821,-2.5837164240727906,156.49287,156.49287,82.0,0.0
DEU,2021-02-01,96.64948,107.1152,3.9,-0.5411,1.4984772651037037,-4.852518148507656,99.125488,99.125488,111.0,0.0
DEU,2021-03-01,98.19588,107.6424,3.9,-0.539087,1.7946053088239822,7.627126725079303,166.95978,166.95978,114.0,0.0
DEU,2021-04-01,98.19588,107.9587,3.8,-0.53815,1.9920623598844056,36.92722417070493,176.34778,176.34778,86.0,0.0
DEU,2021-05-01,96.64948,108.1695,3.7,-0.5400952,2.191211911939628,21.21212273229269,134.12291,134.12291,93.0,0.0
DEU,2021-06-01,95.1031,108.4858,3.6,-0.5429091,2.388078013883188,6.840393294641367,233.26569,233.26569,107.0,0.0
DEU,2021-07-01,96.64948,109.013,3.5,-0.5448182,3.7111807299064603,6.269914720820879,238.34894,238.34894,128.0,0.0
DEU,2021-08-01,91.81701,109.1184,3.4,-0.5475909,3.8114546279638617,1.0638244007849407,401.45453,401.45453,92.0,0.0
DEU,2021-09-01,92.10696,109.4347,3.4,-0.5450455,4.112371458661768,-1.1410742287493614,331.47568,331.47568,108.0,0.0
DEU,2021-10-01,95.58634,109.9618,3.4,-0.5498095,4.404356123543773,-1.1987973058973922,286.32553,286.32553,86.0,0.0
DEU,2021-11-01,96.16624,110.1727,3.4,-0.5673636,4.814479018114959,-1.7768995197737225,441.56204,441.56204,101.0,0.0
DEU,2021-12-01,97.22938,110.3835,3.4,-0.5819565,4.909829638605734,-0.59288852755075,155.7597,155.7597,106.0,0.0
DEU,2022-01-01,97.03608,110.9107,3.3,-0.5601429,4.158421978405902,-1.375252847924946,179.52983,179.52983,104.0,0.0
DEU,2022-02-01,97.61598,111.7541,3.2,-0.5315,4.330757912975924,1.0000053802669218,240.04547,240.04547,150.0,0.0
DEU,2022-03-01,92.68686,113.9681,3.2,-0.4954348,5.876587664340449,-5.610235378510797,189.46724,189.46724,99.0,0.0
DEU,2022-04-01,94.42654,114.7061,3.1,-0.4478947,6.249982632247342,-3.838592820798592,382.93961,382.93961,93.0,0.0
DEU,2022-05-01,94.81314,115.7604,3.1,-0.3857273,7.017597381886764,-1.899999875839986,105.98654,105.98654,88.0,0.0
DEU,2022-06-01,95.68299,115.7604,3.1,-0.2392273,6.705578057220407,0.6097487884201502,205.4727,205.4727,115.0,0.0
DEU,2022-07-01,95.58634,116.2875,3.1,0.036619,6.673057341784916,-1.0999955716264442,327.09521,327.09521,103.0,0.0
DEU,2022-08-01,94.52319,116.7092,3.1,0.3947391,6.956480300297652,2.9473623678226923,179.42079,179.42079,78.0,0.0
DEU,2022-09-01,96.45618,118.8178,3.2,1.0108636,8.57415426733934,4.721923294396002,136.07732,136.07732,120.0,0.0
DEU,2022-10-01,95.39304,119.6612,3.1,1.4276667,8.820699552026245,-0.20222554812748816,125.93762,125.93762,102.0,
DEU,2022-11-01,96.35954,119.8721,3.1,1.8252273,8.803814375067498,0.20100609111888268,239.84393,239.84393,112.0,
DEU,2022-12-01,94.23325,119.3449,3.1,2.0634762,8.118423496265281,-3.0815068449474903,48.013657,48.013657,92.0,
DEU,2023-01-01,96.06959,120.5047,3.0,2.3448636,8.650202370014792,-0.996010968291372,136.2863,136.2863,130.0,
DEU,2023-02-01,97.90593,121.4535,3.0,2.64035,8.679234139955504,0.29703128524654066,109.13902,109.13902,81.0,
DEU,2023-03-01,95.68299,122.4024,3.0,2.9105652,7.400579635880566,3.232529400607609,259.09998,259.09998,106.0,
DEU,2023-04-01,95.39304,122.9295,3.0,3.1794444,7.169104345802002,1.0235469816007203,221.05016,221.05016,73.0,
DEU,2023-05-01,95.29639,122.8241,3.0,3.3717273,6.102000338630487,0.5096867375133929,111.77929,111.77929,111.0,
DEU,2023-06-01,93.9433,123.1404,3.0,3.5358636,6.375237127722433,-1.8181810580961244,188.90239,188.90239,98.0,
DEU,2023-07-01,92.88016,123.4566,3.0,3.6718095,6.164979039019669,-2.831136750292984,168.72664,168.72664,75.0,
DEU,2023-08-01,92.78351,123.8784,3.1,3.7803043,6.142789086036071,-1.8404795690877496,207.36528,207.36528,81.0,
DEU,2023-09-01,91.72036,124.1946,3.1,3.8800476,4.525247900567075,-4.9098150061509855,106.89211,106.89211,106.0,
DEU,2023-10-01,91.72036,124.1946,3.1,3.9676364,3.788529615280467,-3.850050276204642,183.96655,183.96655,72.0,
DEU,2023-11-01,91.81701,123.6675,3.2,3.9716364,3.1662079833422396,-4.714146622119619,228.02975,228.02975,92.0,
DEU,2023-12-01,90.17397,123.7729,3.2,3.9348947,3.7102548998742435,-4.307693940302393,168.41554,168.41554,68.0,
DEU,2024-01-01,91.04382,123.9838,3.2,3.9252727,2.887107307847736,-5.231384874235445,110.08096,110.08096,77.0,
DEU,2024-02-01,92.10696,124.5109,3.2,3.9231905,2.517342028018965,-5.923001803874395,212.15465,212.15465,71.0,
DEU,2024-03-01,91.43041,125.0381,3.3,3.9231,2.1533074514878736,-4.444447231425364,163.01451,163.01451,76.0,
DEU,2024-04-01,,125.6706,3.4,3.8853333,2.2298146498602733,,116.64275,116.64275,86.0,
DEU,2024-05-01,,125.7761,3.4,3.8126818,2.403437110469353,,206.49753,206.49753,77.0,
DEU,2024-06-01,,125.8815,3.4,3.7245,2.225995692721483,,142.91211,142.91211,119.0,
DEU,2024-07-01,,126.3032,3.4,3.6848261,2.305749550854319,,225.97737,225.97737,110.0,
DEU,2024-08-01,,126.1978,3.4,3.5475909,1.8723199524695255,,233.28841,233.28841,128.0,
DEU,2024-09-01,,126.1978,3.4,3.4337143,1.6129525760379293,,265.63974,265.63974,76.0,
DEU,2024-10-01,,126.7249,3.4,3.1666087,2.037367164111825,,414.25369,414.25369,68.0,
DEU,2024-11-01,,126.4086,3.4,3.0067619,2.2165079750136485,,317.96469,317.96469,92.0,
DEU,2024-12-01,,127.0412,3.5,2.8246,2.640561867743263,,302.26517,302.26517,77.0,
DEU,2025-01-01,,126.8304,3.5,2.7042727,2.295945115410225,,298.09506,298.09506,64.0,
DEU,2025-02-01,,127.3575,3.6,2.52495,2.286225543305842,,242.03006,242.03006,63.0,
DEU,2025-03-01,,127.7792,3.6,2.4424286,2.192211813839151,,313.60843,313.60843,62.0,
DEU,2025-04-01,,,3.7,2.2494,,,225.06363,225.06363,32.0,
DEU,2025-05-01,,,3.7,2.0872381,,,215.79349,215.79349,79.0,
DEU,2025-06-01,,,3.8,1.983619,,,164.77362,164.77362,37.0,
DEU,2025-07-01,,,3.8,1.9863478,,,302.15451,302.15451,59.0,
DEU,2025-08-01,,,3.8,2.0210952,,,37.662544,37.662544,35.0,
DEU,2025-09-01,,,3.8,2.0272727,,,141.23138,141.23138,46.0,
DEU,2025-10-01,,,3.9,2.0344348,,,157.34596,157.34596,52.0,
DEU,2025-11-01,,,3.9,2.04165,,,131.81889,131.81889,57.0,
DEU,2025-12-01,,,4.0,2.0484286,,,485.55725,485.55725,33.0,
DEU,2026-01-01,,,4.0,2.0277273,,,233.92715,233.92715,33.0,
DEU,2026-02-01,,,,2.0113,,,237.88741,237.88741,51.0,
DEU,2026-03-01,,,,2.1094091,,,131.81889,131.81889,32.0,
