country,date,gdp_real,gdp_yoy,gdp_qoq_ann,ip,ip_yoy,cpi_yoy,unemp,rate3m,epu_adjusted,nb_articles,rec_q
DEU,2018-07-01,754550.4,0.5823924720074425,-2.5930930503909377,105.12240000000001,-0.02691679842549144,1.8843208253756554,3.1666666666666665,-0.31952576666666666,200.27372666666668,109.33333333333333,1.0
DEU,2018-10-01,757914.1,0.016864912970837587,1.7951137044912358,103.57603333333333,-2.1582549856006277,1.9859353530894852,3.1,-0.31531800000000004,210.90838,94.66666666666667,1.0
DEU,2019-01-01,762886.4,1.2322986285293602,2.650139674642582,103.38273333333332,-1.8324608395429005,1.3673627002484274,3.0,-0.3085468333333333,261.16983,116.0,1.0
DEU,2019-04-01,763325.1,0.500616966337275,0.23021962830735987,102.28739999999999,-3.5793045324847985,1.705061580601493,2.9,-0.3170712,205.40633133333333,103.0,1.0
DEU,2019-07-01,766250.1,1.5505524879451338,1.541600314499414,101.12756666666667,-3.798253984079491,1.4670729925493415,2.9,-0.3967076,248.96455333333333,102.66666666666667,1.0
DEU,2019-10-01,763690.8,0.7621839994796265,-1.3293342790606344,99.45232666666668,-3.973890986680647,1.2450228180114653,3.0,-0.40295176666666666,261.98187,113.0,1.0
DEU,2020-01-01,748188.8,-1.926577797166129,-7.875620476190259,97.93813666666667,-5.248108716586319,1.6198975026631073,3.3000000000000003,-0.40554093333333335,226.22554000000002,102.0,1.0
DEU,2020-04-01,681793.6,-10.681097739351165,-31.044824242925273,80.15464,-21.610545625651724,0.4121791055580193,3.6666666666666665,-0.3006666666666667,294.99240000000003,86.33333333333333,1.0
DEU,2020-07-01,740949.7,-3.3018462248814107,39.49004853065037,91.65593000000001,-9.360744391742392,-0.9164250364899799,3.8333333333333335,-0.4717361,289.11418333333336,111.33333333333333,0.0
DEU,2020-10-01,748115.7,-2.0394510448469627,3.9250326819811443,97.48711333333334,-1.9635872376231063,-0.5037058155469398,3.7999999999999994,-0.5226948,152.73452,94.66666666666667,0.0
DEU,2021-01-01,743509.0,-0.6254838350961744,-2.440437559921038,97.74484666666666,0.06363071749961897,1.498514713877556,3.9,-0.5424456666666667,140.85937933333335,102.33333333333333,0.0
DEU,2021-04-01,760985.2,11.615186766200214,9.738728090532355,96.64948666666668,21.659913399212996,2.190450761902407,3.6999999999999997,-0.5403847666666667,181.24546,95.33333333333333,0.0
DEU,2021-07-01,761643.3,2.7928481515007153,0.34636898568036756,93.52448333333332,2.064221630952153,3.878335605510697,3.4333333333333336,-0.5458181999999999,323.75971666666663,109.33333333333333,0.0
DEU,2021-10-01,765738.2,2.3555848380137023,2.1679661664744776,96.32732,-1.189528451073955,4.709554926754822,3.4,-0.5663765333333334,294.54909000000004,97.66666666666667,0.0
DEU,2022-01-01,770929.9,3.6880387460003883,2.739703254397585,95.77963999999999,-1.9951609487229405,4.788589185240759,3.233333333333333,-0.5290259,203.01418,117.66666666666667,0.0
DEU,2022-04-01,772099.8,1.4605540291716679,0.6083903149177949,94.97422333333334,-1.7096146360728095,6.657719357118171,3.1,-0.3576164333333333,231.46628333333334,98.66666666666667,0.0
DEU,2022-07-01,774366.6,1.670506390589921,1.1795377570238852,95.52190333333334,2.18976336353075,7.401230636473969,3.1333333333333333,0.48074056666666665,214.19777333333332,100.33333333333333,0.0
DEU,2022-10-01,771661.1,0.773488902604047,-1.3902222480212778,95.32860999999998,-1.0275754339853653,8.580979141119675,3.1,1.7721234000000001,137.93173566666667,102.0,
DEU,2023-01-01,768023.3,-0.3770252003457042,-1.8724056595521676,96.55283666666666,0.8445165725209258,8.24333871528362,3.0,2.631926266666667,168.17510000000001,105.66666666666667,
DEU,2023-04-01,767438.2,-0.603756146549983,-0.304382287913163,94.87757666666666,-0.09498244632733706,6.5487806040516405,3.0,3.3623451,173.91061333333334,94.0,
DEU,2023-07-01,767438.3,-0.8947054276359445,5.212147093924813e-05,92.46134333333333,-3.1938104418439064,5.611005341874272,3.0666666666666664,3.7773871333333333,160.99467666666666,87.33333333333333,
DEU,2023-10-01,765317.7,-0.8220448069754971,-1.1007147584176757,91.23711333333334,-4.290630279542218,3.5549974994989832,3.1666666666666665,3.9580558333333333,193.47061333333332,77.33333333333333,
DEU,2024-01-01,764495.1,-0.45938710453186093,-0.42924641385737594,91.52706333333333,-5.1996113031784015,2.519252262451525,3.233333333333333,3.9238543999999997,161.75004,74.66666666666667,
DEU,2024-04-01,762520.8,-0.6407551774201381,-1.0290008384714278,,,2.2864158176837033,3.4,3.8075050333333333,155.3507966666667,94.0,
DEU,2024-07-01,762667.0,-0.6217177328783352,0.0767150495076363,,,1.9303406931205913,3.4,3.5553771,241.63517333333334,104.66666666666667,
DEU,2024-10-01,764056.4,-0.16480737346070695,0.7306996912605168,,,2.2981456689562454,3.4333333333333336,2.9993235333333335,344.82784999999996,79.0,
DEU,2025-01-01,766908.1,0.31563315448326357,1.5013053646232954,,,2.2581274908517392,3.5666666666666664,2.5572171000000004,284.57784999999996,63.0,
DEU,2025-04-01,765372.5,0.3739832408506061,-0.7985280092828506,,,,3.733333333333333,2.1067523666666665,201.8769133333333,49.333333333333336,
DEU,2025-07-01,765080.1,0.3164028337400149,-0.15272693053158815,,,,3.7999999999999994,2.0115719,160.349478,46.666666666666664,
DEU,2025-10-01,766908.1,0.37323160960367474,0.9591476141048938,,,,3.9333333333333336,2.0415044666666664,258.2407,47.333333333333336,
DEU,2026-01-01,769467.4,0.33371664740535767,1.3415634760514772,,,,4.0,2.0494787999999997,201.21115,38.666666666666664,
